21|,9|,1
21|,11|,4
21|,6|,8
21|,10|,21
21|,19|,41
21|,4|,4
21|,24|,6
21|,18|,19
21|,17|,26
21|,13|,2
21|,8|,3
21|,23|,26
21|,22|,1
21|,20|,26
21|,16|,18
9|,21|,1
9|,13|,54
9|,3|,3
9|,11|,1647
9|,24|,23
9|,10|,250
9|,15|,1
9|,7|,2
9|,1|,1
9|,18|,128
9|,17|,50
9|,19|,73
9|,27|,1
9|,14|,1572
9|,26|,1
9|,23|,2
9|,22|,3
9|,16|,289
9|,12|,99
9|,20|,2
9|,8|,1
3|,9|,17
3|,11|,26
3|,24|,3
3|,5|,77
3|,10|,85
3|,7|,208
3|,18|,12
3|,17|,10
3|,19|,9
3|,2|,92
3|,13|,7
3|,14|,3
3|,22|,1
3|,12|,1
3|,16|,43
6|,21|,1
6|,5|,24
6|,9|,1
6|,10|,3
6|,4|,15
6|,1|,17
6|,18|,5
6|,17|,5
6|,13|,1
6|,14|,2
6|,8|,14
6|,19|,1
6|,12|,1
6|,16|,14
29|,11|,2
29|,10|,1
29|,15|,1
29|,18|,1
29|,17|,1
29|,19|,1
29|,30|,5
29|,14|,1
29|,13|,1
29|,31|,2
29|,16|,2
29|,28|,13
5|,9|,5
5|,3|,26
5|,11|,4
5|,6|,44
5|,8|,7
5|,19|,2
5|,10|,9
5|,7|,1
5|,24|,2
5|,18|,10
5|,17|,4
5|,13|,2
5|,14|,1
5|,26|,1
5|,2|,1
5|,12|,1
5|,16|,26
10|,9|,105
10|,3|,269
10|,11|,3873
10|,24|,42
10|,15|,3
10|,7|,272
10|,18|,1077
10|,13|,89
10|,17|,129
10|,19|,92
10|,14|,32
10|,8|,1
10|,23|,1
10|,22|,7
10|,12|,35
10|,20|,2
10|,16|,3780
15|,21|,1
15|,9|,68
15|,11|,133
15|,24|,198
15|,19|,52
15|,10|,57
15|,7|,3
15|,1|,1
15|,18|,87
15|,17|,63
15|,13|,109
15|,30|,46
15|,2|,1
15|,26|,23
15|,31|,7
15|,14|,259
15|,22|,5
15|,16|,111
15|,12|,370
15|,8|,1
33|,19|,2
33|,27|,3
33|,24|,1
33|,35|,36
33|,16|,1
33|,32|,5
33|,18|,1
33|,34|,4
32|,27|,4
32|,24|,1
32|,35|,2
32|,31|,2
32|,33|,30
32|,16|,1
32|,13|,1
32|,17|,1
1|,9|,2
1|,3|,1
1|,11|,8
1|,24|,1
1|,10|,7
1|,15|,2
1|,19|,4
1|,4|,16
1|,18|,3
1|,17|,8
1|,13|,1
1|,14|,2
1|,26|,1
1|,2|,4
1|,16|,3
13|,9|,36
13|,27|,1
13|,11|,2097
13|,6|,1
13|,8|,1
13|,10|,130
13|,15|,3
13|,7|,5
13|,24|,957
13|,18|,2716
13|,17|,84
13|,19|,92
13|,14|,40
13|,26|,1
13|,22|,8
13|,12|,1804
13|,36|,1
13|,16|,215
17|,22|,7
17|,9|,22
17|,23|,2
17|,24|,34
17|,38|,1
17|,10|,109
17|,7|,1
17|,18|,729
17|,13|,50
17|,19|,2464
17|,14|,10
17|,8|,173
17|,11|,91
17|,25|,1
17|,12|,8
17|,20|,6
17|,16|,1597
30|,19|,1
30|,16|,3
30|,14|,2
30|,11|,5
30|,29|,22
30|,31|,1
30|,15|,14
30|,10|,2
30|,17|,2
30|,13|,2
30|,28|,2
2|,9|,2
2|,3|,15
2|,11|,8
2|,24|,1
2|,5|,1
2|,10|,8
2|,1|,35
2|,13|,1
2|,17|,5
2|,19|,4
2|,18|,5
2|,16|,12
8|,21|,1
8|,9|,4
8|,11|,8
8|,6|,50
8|,5|,41
8|,10|,17
8|,7|,168
8|,18|,16
8|,17|,57
8|,19|,94
8|,14|,1
8|,13|,9
8|,20|,82
8|,16|,73
8|,12|,1
8|,24|,2
31|,9|,1
31|,30|,1
31|,11|,1
31|,24|,1
31|,29|,3
31|,15|,2
31|,32|,3
31|,41|,1
31|,18|,1
31|,17|,1
11|,21|,1
11|,9|,1951
11|,3|,9
11|,24|,65
11|,10|,2801
11|,15|,3
11|,13|,2300
11|,17|,144
11|,30|,1
11|,8|,7
11|,20|,1
11|,12|,3575
11|,22|,7
11|,16|,490
11|,27|,1
11|,23|,3
11|,7|,2
11|,18|,776
11|,19|,117
11|,14|,277
11|,26|,2
11|,25|,1
22|,9|,8
22|,11|,19
22|,24|,85
22|,8|,3
22|,10|,18
22|,15|,1
22|,7|,2
22|,18|,98
22|,13|,27
22|,17|,66
22|,19|,926
22|,14|,5
22|,26|,149
22|,23|,222
22|,20|,76
22|,12|,3
22|,16|,66
12|,9|,76
12|,11|,3011
12|,24|,104
12|,8|,2
12|,10|,81
12|,15|,32
12|,7|,1
12|,32|,1
12|,18|,81
12|,13|,1202
12|,17|,36
