21|,9|,2
21|,23|,28
21|,24|,10
21|,19|,20
21|,10|,14
21|,15|,1
21|,6|,13
21|,18|,15
21|,17|,34
21|,13|,1
21|,14|,1
21|,8|,1
21|,11|,5
21|,20|,31
21|,12|,2
21|,25|,1
21|,36|,1
21|,16|,16
9|,21|,1
9|,5|,1
9|,3|,11
9|,11|,1580
9|,24|,21
9|,19|,56
9|,10|,206
9|,15|,2
9|,7|,4
9|,18|,77
9|,17|,84
9|,13|,45
9|,30|,1
9|,14|,1507
9|,26|,4
9|,23|,1
9|,20|,2
9|,16|,196
9|,12|,67
9|,22|,1
9|,8|,7
3|,9|,23
3|,11|,31
3|,24|,2
3|,5|,63
3|,10|,87
3|,7|,186
3|,18|,11
3|,17|,9
3|,19|,7
3|,14|,2
3|,8|,2
3|,2|,118
3|,20|,1
3|,12|,1
3|,16|,45
6|,21|,7
6|,5|,22
6|,11|,6
6|,24|,1
6|,10|,3
6|,7|,1
6|,4|,14
6|,18|,5
6|,13|,1
6|,17|,6
6|,1|,21
6|,8|,13
6|,19|,6
6|,16|,14
29|,11|,2
29|,24|,2
29|,15|,2
29|,18|,3
29|,17|,1
29|,19|,2
29|,30|,3
29|,14|,1
29|,31|,1
29|,16|,4
29|,41|,4
29|,28|,16
39|,13|,1
39|,40|,7
39|,11|,1
39|,24|,2
39|,38|,3
39|,16|,3
39|,18|,1
39|,36|,11
39|,17|,3
10|,21|,1
10|,9|,125
10|,3|,264
10|,11|,4522
10|,24|,41
10|,5|,1
10|,15|,3
10|,7|,444
10|,18|,1497
10|,17|,229
10|,13|,85
10|,19|,111
10|,14|,39
10|,26|,1
10|,23|,1
10|,20|,2
10|,16|,5061
10|,12|,30
10|,22|,11
10|,8|,15
15|,9|,110
15|,11|,271
15|,24|,206
15|,8|,16
15|,10|,107
15|,7|,5
15|,18|,110
15|,17|,139
15|,13|,146
15|,30|,71
15|,14|,400
15|,26|,32
15|,31|,10
15|,19|,80
15|,22|,6
15|,12|,669
15|,25|,1
15|,16|,186
33|,34|,6
33|,32|,9
33|,35|,37
33|,18|,1
33|,16|,2
32|,10|,2
32|,27|,7
32|,14|,1
32|,35|,5
32|,31|,8
32|,33|,38
32|,13|,1
32|,16|,2
1|,9|,3
1|,11|,3
1|,24|,1
1|,10|,11
1|,15|,1
1|,6|,4
1|,4|,16
1|,18|,3
1|,17|,7
1|,19|,4
1|,2|,6
1|,13|,3
1|,7|,1
1|,16|,18
13|,9|,50
13|,3|,1
13|,11|,2301
13|,24|,1043
13|,8|,6
