15|12,24|,21
15|12,12|15,1
15|12,14|,1
19|,21|,1
19|,17|,1842
19|,13|,86
19|,26|,2
19|,9|,35
19|,20|,450
19|,18|,2931
19|,27|,1
19|,3|,2
19|,22|,1360
19|,8|,59
19|,24|,1133
19|,14|,15
19|,23|,3
19|,12|,36
19|,11|,111
19|,15|,2
19|,16|,266
19|,10|,136
29|,28|,5
29|,24|,1
29|,41|,2
29|,12|,1
29|,17|,2
29|,31|,6
29|,30|,4
29|,19|,1
26|,19|,54
26|,9|,3
26|,12|,3
26|,13|,18
26|,5|,1
26|,18|,37
26|,22|,40
26|,17|,19
26|,24|,130
26|,14|,1
26|,27|,163
26|,11|,16
26|,15|,24
26|,16|,21
26|,10|,12
34|,17|,1
34|,35|,1
34|,41|,6
34|,11|,1
34|,18|,1
34|,19|,1
34|,40|,2
34|,13|,1
3|11,9|,2
3|11,12|,1
40|,11|,1
40|,24|,1
40|,41|,1
40|,39|,2
14|12.15,17|,3
14|12.15,24|,4
14|12.15,9|,8
14|12.15,12|,24
14|12.15,11|,4
14|12.15,15|,407
14|12.15,13|,2
24|,21|,1
24|,8|,2
24|,19|,700
24|,26|,295
24|,9|,28
24|,18|,1282
24|,22|,31
24|,17|,102
24|,20|,2
24|,10|,67
24|,23|,1
24|,12|,95
24|,11|,79
24|,15|,922
24|,16|,97
24|,14|,22
24|,13|,775
14|,8|,4
14|,19|,64
14|,9|,1714
14|,18|,102
14|,3|,1
14|,22|,1
14|,17|,98
14|,24|,74
14|,20|,2
14|,10|,137
14|,23|,3
14|,12|,2263
14|,11|,393
14|,15|,1017
14|,16|,125
14|,13|,108
12|,15|12,23
12|,7|,2
12|,19|,42
12|,16|,73
12|,21|,1
12|,9|,64
12|,20|,1
12|,18|,68
12|,22|,4
12|,17|,35
12|,24|,127
12|,14|,3673
12|,10|,85
12|,11|,3656
12|,8|,1
12|,13|,1462
12|,26|,2
31|,17|,4
31|,24|,1
31|,41|,3
31|,29|,5
31|,15|,3
31|,18|,2
31|,32|,9
31|,13|,2
39|,17|,2
39|,24|,1
39|,40|,2
39|,25|,1
39|,11|,1
39|,18|,1
39|,36|,9
39|,13|,2
21|,7|,1
21|,19|,41
21|,9|,3
21|,4|,2
21|,20|,33
21|,13|,10
21|,18|,16
21|,22|,1
21|,6|,5
21|,24|,11
21|,14|,3
21|,23|,18
21|,12|,2
21|,11|,6
21|,17|,29
21|,15|,2
21|,16|,16
21|,10|,20
7|,13|,6
7|,8|,176
7|,19|,40
7|,16|,493
7|,9|,9
7|,20|,1
7|,18|,63
7|,5|,2
7|,3|,226
7|,22|,2
7|,17|,62
7|,24|,10
7|,14|,8
7|,27|,1
7|,12|,11
7|,11|,40
7|,15|,3
7|,26|,1
7|,10|,336
16|,7|,740
16|,19|,142
16|,9|,61
16|,1|,1
16|,20|,3
16|,13|,64
16|,18|,3356
16|,17|,1463
16|,22|,7
16|,23|,4
16|,24|,47
16|,14|,19
16|,12|,21
16|,11|,225
16|,8|,2
16|,15|,4
16|,26|,1
16|,10|,4958
18|,7|,4
18|,19|,3114
18|,16|,3399
18|,21|,3
18|,20|,8
18|,2|,1
18|,3|,1
18|,22|,20
18|,17|,1108
18|,24|,1083
18|,14|,61
18|,10|,798
18|,23|,5
18|,12|,60
18|,11|,946
18|,8|,8
18|,15|,8
18|,13|,4004
18|,26|,2
18|,9|,67
8|20,17|,4
8|20,24|,1
8|20,20|,71
8|20,9|,2
8|20,19|8,6
8|20,10|,1
8|20,11|,1
8|20,16|,1
8|20,18|,1
8|20,13|,2
30|,31|,2
30|,24|,5
30|,19|,1
30|,14|,1
30|,29|,9
30|,11|,2
30|,17|,2
30|,15|,10
30|,16|,2
30|,18|,1
30|,13|,4
23|27,25|,12
22|,8|,2
22|,19|,795
22|,26|,153
22|,9|,9
22|,18|,78
22|,10|,42
22|,23|,172
22|,24|,96
22|,20|,84
22|,12|,9
22|,11|,25
22|,17|,68
22|,15|,2
22|,16|,55
22|,14|,8
22|,13|,26
23|,7|,1
23|,19|,59
23|,16|,17
23|,21|,21
23|,9|,3
23|,17|,10
23|,20|,1
23|,27|,2
23|,18|,6
23|,22|,51
23|,25|,28
23|,24|,15
23|,14|,1
23|,12|,1
23|,11|,5
23|,8|,4
23|,15|,2
23|,13|,3
23|,10|,12
1|,19|,5
1|,9|,3
1|,4|,10
1|,6|,5
1|,2|,7
1|,13|,1
1|,18|,4
1|,22|,1
1|,17|,6
1|,24|,3
1|,14|,1
1|,11|,6
1|,15|,2
1|,16|,2
1|,10|,5
41|,17|,3
41|,35|,4
41|,40|,1
41|,14|,1
41|,29|,5
41|,26|,1
41|,34|,1
41|,12|,1
41|,16|,2
41|,18|,1
41|,9|,1
20|,19|,177
20|,16|,34
20|,21|,181
20|,9|,4
20|,13|,2
20|,18|,20
20|,22|,75
20|,17|,64
20|,24|,9
20|,14|,1
20|,8|20,90
20|,12|,1
20|,11|,10
20|,15|,1
20|,26|,1
20|,10|,19
27|,25|,84
27|,17|,5
27|,19|,4
27|,26|,35
27|,18|,2
27|,24|,6
27|,23|27,12
27|,12|,1
27|,33|,1
27|,15|,1
27|,16|,3
27|,32|,28
27|,10|,5
33|,32|,2
33|,35|,25
33|,15|,1
33|,34|,7
33|,22|,1
19|8,8|,1
19|8,23|,1
19|8,20|,34
19|8,18|,6
19|8,17|,22
13|,7|,2
13|,19|,112
13|,16|,176
13|,9|,43
13|,17|,89
13|,18|,3285
13|,22|,3
13|,23|,4
13|,24|,1239
13|,14|,37
13|,12|,2087
13|,11|,2472
13|,8|,1
13|,15|,1
13|,26|,3
13|,10|,133
37|,25|,4
37|,38|,2
37|,36|,19
35|,41|,10
35|,34|,6
35|,33|,10
35|,15|,1
35|,31|,4
35|,32|,1
35|,13|,2
12|15,14|12.15,453
12|15,24|,4
12|15,19|,1
12|15,15|12,1
12|15,11|,29
12|15,18|,1
12|15,13|,13
9|,7|,3
9|,19|,54
9|,26|,1
9|,20|,3
9|,18|,115
9|,13|,55
9|,3|,4
9|,22|,3
9|,17|,73
9|,24|,33
9|,14|,1622
9|,12|,107
9|,11|,1538
9|,8|,2
9|,15|,3
9|,16|,211
9|,10|,246
6|,7|,1
6|,19|,1
6|,21|,3
6|,4|,9
6|,5|,23
6|,18|,1
6|,17|,2
6|,1|,13
6|,10|,7
6|,11|,3
6|,8|,9
6|,16|,7
6|,9|,1
36|,37|,2
36|,25|,2
36|,19|,2
36|,9|,1
36|,4|,1
36|,18|,1
36|,17|,4
36|,24|,2
36|,11|,1
36|,16|,3
36|,39|,14
36|,10|,1
3|,7|,201
3|,19|,7
3|,9|,9
3|,13|,2
3|,2|,101
3|,5|,64
3|,18|,10
3|,22|,1
3|,17|,9
3|,24|,2
3|,14|,4
3|,12|,4
3|,11|,25
3|,16|,30
3|,10|,75
25|,37|,22
25|,17|,11
25|,19|,14
25|,38|,10
25|,26|,1
25|,18|,9
25|,13|,3
25|,36|,2
25|,23|,14
25|,24|,13
25|,14|,1
25|,27|,16
25|,11|,2
25|,16|,8
25|,10|,1
11|,3|11,3
